idx,순위,마번,마명,산지,성별,연령,중량,기수명,마체중,단승,연승,grade,length,date,데뷔일자,father,mother,경주마1등,경주마2등,경주마3등,경주마총전적,경주마3등이내횟수,경주마3등이내확률,기수1등,기수2등,기수3등,기수총전적,기수3등이내횟수,기수3등이내확률
13207,1,5,원더풀이블,한,수,5세,58,최범현,497(10),9999.9,3.2,2등급,1800M,20210122,2001-07-06,296277765,32856801,6,3,1,21,10,0.4762,814,759,692,6533,2265,0.3467
13208,7,7,원더풀이블,한,수,4세,57,송재철,487(1),13.6,3.6,2등급,1800M,20201101,2013-06-01,296277765,32856801,6,3,1,20,10,0.5,181,215,224,2508,620,0.2472
13209,2,3,원더풀인디,한,거,2세,55,문성혁,483(7),39.5,3.6,국6등급,1200M,20220904,2018-06-15,1053354753,18040000,1,0,0,2,1,0.5,81,77,89,990,247,0.2495
13210,9,6,원더풀인디,한,거,2세,55,문성혁,476(4),31.8,4.3,국6등급,1000M,20220731,2018-06-15,1053354753,18040000,1,0,0,1,1,1,78,76,87,968,241,0.249
13211,7,3,원더풀인디언,미,거,6세,*52,김동수,483(3),44.7,4.3,국3등급,1800M,20220423,2014-06-05,1376257404,837627,2,0,3,23,5,0.2174,266,292,313,2989,871,0.2914
13212,13,8,원더풀인디언,미,거,6세,51.5,김동수,480(0),83.9,10.5,혼3등급,1800M,20220319,2014-06-05,1376257404,837627,2,0,3,22,5,0.2273,264,287,308,2958,859,0.2904
13213,7,5,원더풀인디언,미,거,6세,56,이혁,480,34.6,3.2,혼3등급,1800M,20220306,2011-08-24,1376257404,837627,2,0,3,21,5,0.2381,375,336,341,4182,1052,0.2516
13214,7,10,원더풀인디언,미,거,6세,*52,김동수,488,59.6,11.3,혼3등급,1800M,20220212,2014-06-05,1376257404,837627,2,0,3,20,5,0.25,263,283,303,2930,849,0.2898
13215,10,2,원더풀인디언,미,거,5세,54,유승완,497,12.1,3.1,혼3등급,1800M,20211205,2007-06-01,1376257404,837627,2,0,3,19,5,0.2632,403,356,423,4647,1182,0.2544
13216,5,4,원더풀인디언,미,거,5세,54,유승완,498,27.8,3.6,혼3등급,1800M,20211107,2007-06-01,1376257404,837627,2,0,3,18,5,0.2778,400,352,418,4609,1170,0.2539
13217,5,7,원더풀인디언,미,거,5세,54,유승완,500(1),7.8,2,혼3등급,1800M,20211002,2007-06-01,1376257404,837627,2,0,3,17,5,0.2941,393,347,415,4551,1155,0.2538
13218,1,11,원더풀인디언,미,거,5세,57,유승완,499(4),9999.9,9999.9,혼4등급,1700M,20210904,2007-06-01,1376257404,837627,1,0,3,16,4,0.25,389,344,413,4528,1146,0.2531
13219,1,2,원더풀인디언,미,거,5세,54,유승완,495(-12),3.3,1.1,혼4등급,1700M,20210807,2007-06-01,1376257404,837627,0,0,3,15,3,0.2,386,343,409,4497,1138,0.2531
13220,3,8,원더풀인디언,미,거,5세,54,유승완,507(7),51.3,6.1,혼4등급,1700M,20210704,2007-06-01,1376257404,837627,0,0,2,14,2,0.1429,385,338,406,4465,1129,0.2529
13221,6,2,원더풀인디언,미,거,5세,54,유승완,500(1),15.9,4.1,혼4등급,1700M,20210530,2007-06-01,1376257404,837627,0,0,2,13,2,0.1538,382,338,404,4433,1124,0.2536
13222,3,6,원더풀인디언,미,거,5세,54,유승완,499(-11),24.7,5.3,혼4등급,1800M,20210418,2007-06-01,1376257404,837627,0,0,1,12,1,0.0833,380,336,401,4409,1117,0.2533
13223,6,9,원더풀인디언,미,거,5세,54,김동수,510(14),68.7,10.8,혼4등급,1800M,20210307,2014-06-05,1376257404,837627,0,0,1,11,1,0.0909,248,263,285,2678,796,0.2972
13224,10,1,원더풀인디언,미,거,4세,54,우에다,496,8.3,1.5,혼4등급,1700M,20201121,2020-04-01,1376257404,837627,0,0,1,10,1,0.1,2,3,2,51,7,0.1373
13225,7,3,원더풀인디언,미,거,4세,54,조상범,502(14),20,7.5,혼4등급,1400M,20201023,2014-06-05,1376257404,837627,0,0,1,9,1,0.1111,54,88,96,1071,238,0.2222
13226,9,7,원더풀조이,한,거,4세,56,조한별,476,17.5,2.9,국5등급,1700M,20220305,2013-06-01,2414912976,169329667,2,0,1,13,3,0.2308,58,108,113,1661,279,0.168
13227,7,11,원더풀조이,한,거,3세,54.5,유승완,478(0),36.3,9.3,국5등급,1400M,20211121,2007-06-01,2414912976,169329667,2,0,1,12,3,0.25,400,353,419,4621,1172,0.2536
13228,9,1,원더풀조이,한,거,3세,55.5,임기원,478(0),35.5,6.1,국5등급,1400M,20211023,2013-06-19,2414912976,169329667,2,0,1,11,3,0.2727,373,276,295,2647,944,0.3566
13229,8,11,원더풀조이,한,거,3세,56,임기원,478,9999.9,9999.9,국5등급,1400M,20210828,2013-06-19,2414912976,169329667,2,0,1,10,3,0.3,361,271,290,2604,922,0.3541
13230,5,9,원더풀조이,한,거,3세,55.5,임기원,479(3),55,12.3,국5등급,1400M,20210724,2013-06-19,2414912976,169329667,2,0,1,9,3,0.3333,357,270,287,2585,914,0.3536
13231,10,3,원더풀조이,한,거,3세,54.5,임기원,476(0),7.9,1.8,국5등급,1700M,20210626,2013-06-19,2414912976,169329667,2,0,1,8,3,0.375,352,268,285,2555,905,0.3542
13232,7,13,원더풀조이,한,거,3세,56,문세영,476(2),1.7,1.3,국5등급,1400M,20210522,2001-07-06,2414912976,169329667,2,0,1,7,3,0.4286,1687,1274,977,8126,3938,0.4846
13233,1,5,원더풀조이,한,거,3세,57,임기원,474(2),2.8,1.5,국6등급,1400M,20210417,2013-06-19,2414912976,169329667,1,0,1,6,2,0.3333,339,260,281,2494,880,0.3528
13234,1,14,원더풀조이,한,거,3세,56.5,신형철,472,6.8,2.1,국6등급,1400M,20210228,1988-04-01,2414912976,169329667,0,0,1,5,1,0.2,751,794,738,7180,2283,0.318
13235,5,6,원더풀조이,한,거,3세,56.5,신형철,476(9),9999.9,3.2,국6등급,1300M,20210108,1988-04-01,2414912976,169329667,0,0,1,4,1,0.25,748,794,735,7152,2277,0.3184
13236,5,4,원더풀조이,한,거,2세,55,신형철,467,112,5.4,국6등급,1200M,20201114,1988-04-01,2414912976,169329667,0,0,1,3,1,0.3333,745,788,735,7111,2268,0.3189
13237,9,8,원더풀챔피언,한,수,5세,54,송재철,475(4),74,30.7,2등급,1800M,20201122,2013-06-01,892639841,24186463,4,5,2,22,11,0.5,185,220,226,2544,631,0.248
13238,8,7,원더풀카로,한,수,2세,55,최범현,443(2),5.5,1.5,국6등급,1000M,20220528,2001-07-06,718159935,87300000,0,0,0,0,0,0,864,815,730,6912,2409,0.3485
13239,7,4,원더풀캣,한,암,5세,*52,이현종,438(3),104.5,16.2,국5등급,1700M,20220904,2015-06-18,5748807979,61464000,0,1,2,30,3,0.1,191,164,190,1676,545,0.3252
13240,8,6,원더풀캣,한,암,5세,*51,이상규,435,52.5,15.5,국5등급,1400M,20220813,2022-07-01,5748807979,61464000,0,1,2,29,3,0.1034,0,1,2,30,3,0.1
13241,8,11,원더풀캣,한,암,5세,52,조한별,438(3),88.8,25.4,국5등급,1700M,20220730,2013-06-01,5748807979,61464000,0,1,2,28,3,0.1071,71,116,124,1815,311,0.1713
13242,8,2,원더풀캣,한,암,5세,52,조한별,435,85.3,23.9,국5등급,1700M,20220702,2013-06-01,5748807979,61464000,0,1,2,27,3,0.1111,71,115,121,1790,307,0.1715
13243,10,11,원더풀캣,한,암,5세,*52,조한별,438(1),76.5,20,국5등급,1300M,20220605,2013-06-01,5748807979,61464000,0,1,2,26,3,0.1154,70,113,120,1763,303,0.1719
13244,10,5,원더풀캣,한,암,5세,52,조한별,437,52.7,9.3,국5등급,1700M,20220515,2013-06-01,5748807979,61464000,0,1,2,25,3,0.12,67,113,120,1745,300,0.1719
13245,10,10,원더풀캣,한,암,5세,55,문정균,441(1),61.9,8.9,국5등급,1400M,20220409,1998-06-15,5748807979,61464000,0,1,2,24,3,0.125,444,536,544,6465,1524,0.2357
13246,7,1,원더풀캣,한,암,5세,54,조한별,440(3),196.3,40.2,국5등급,1400M,20220313,2013-06-01,5748807979,61464000,0,1,2,23,3,0.1304,61,108,114,1673,283,0.1692
13247,8,7,원더풀캣,한,암,5세,*52,조한별,437,130.2,37,국5등급,1400M,20220220,2013-06-01,5748807979,61464000,0,1,2,22,3,0.1364,58,106,111,1647,275,0.167
13248,3,6,원더풀캣,한,암,5세,50.5,김태희,440(2),22.4,4,국6등급,1300M,20220109,2021-07-14,5748807979,61464000,0,1,1,21,2,0.0952,7,11,12,137,30,0.219
13249,8,5,원더풀캣,한,암,4세,54,문정균,438(4),18.8,3.3,국6등급,1400M,20211211,1998-06-15,5748807979,61464000,0,1,1,20,2,0.1,444,536,544,6445,1524,0.2365
13250,4,13,원더풀캣,한,암,4세,50,김태희,434(10),15.8,3.7,국6등급,1300M,20211113,2021-07-14,5748807979,61464000,0,1,1,19,2,0.1053,5,6,8,92,19,0.2065
13251,6,11,원더풀캣,한,암,4세,54,문정균,424,99.6,29.4,국6등급,1400M,20210912,1998-06-15,5748807979,61464000,0,1,1,18,2,0.1111,444,534,540,6392,1518,0.2375
13252,7,12,원더풀캣,한,암,4세,54,문정균,427(2),123.8,8.7,국6등급,1300M,20210808,1998-06-15,5748807979,61464000,0,1,1,17,2,0.1176,443,532,539,6359,1514,0.2381
13253,10,3,원더풀캣,한,암,4세,54,문정균,425(2),50.7,8.5,국6등급,1300M,20210710,1998-06-15,5748807979,61464000,0,1,1,16,2,0.125,443,531,539,6340,1513,0.2386
13254,12,1,원더풀캣,한,암,4세,54,신형철,423,57.7,20.3,국6등급,1200M,20210612,1988-04-01,5748807979,61464000,0,1,1,15,2,0.1333,755,796,742,7228,2293,0.3172
13255,8,6,원더풀캣,한,암,4세,54,문정균,424(2),11.8,2.8,국6등급,1300M,20210509,1998-06-15,5748807979,61464000,0,1,1,14,2,0.1429,442,529,536,6308,1507,0.2389
13256,8,13,원더풀캣,한,암,4세,55,문정균,422,55.9,3,국6등급,1300M,20210418,1998-06-15,5748807979,61464000,0,1,1,13,2,0.1538,442,529,535,6288,1506,0.2395
13257,5,11,원더풀캣,한,암,4세,55,문정균,431(9),90.4,16.4,국6등급,1300M,20210307,1998-06-15,5748807979,61464000,0,1,1,12,2,0.1667,441,529,534,6249,1504,0.2407
13258,6,5,원더풀캣,한,암,3세,54,김정준,422(0),43.6,5,국6등급,1200M,20201122,2010-06-09,5748807979,61464000,0,1,1,11,2,0.1818,141,188,187,2431,516,0.2123
13259,1,9,원더풀케이,한,수,4세,56,이동하,470,7.9,2,혼3등급,1800M,20220924,2016-06-18,1053354753,113350000,4,2,3,18,9,0.5,127,150,161,1620,438,0.2704
13260,1,8,원더풀케이,한,수,4세,58,이동하,480(8),6.3,1.8,혼4등급,1800M,20220827,2016-06-18,1053354753,113350000,3,2,3,17,8,0.4706,123,147,158,1589,428,0.2694
13261,6,10,원더풀케이,한,수,4세,58,이동하,472(8),5.3,1.8,혼4등급,1800M,20220731,2016-06-18,1053354753,113350000,3,2,3,16,8,0.5,120,146,157,1563,423,0.2706
13262,3,4,원더풀케이,한,수,4세,58,이동하,464(5),6.2,2.4,국4등급,1700M,20220703,2016-06-18,1053354753,113350000,3,2,2,15,7,0.4667,117,141,154,1534,412,0.2686
13263,1,3,원더풀케이,한,수,4세,55,이동하,459(7),4.5,1.7,혼4등급,1700M,20220604,2016-06-18,1053354753,113350000,2,2,2,14,6,0.4286,114,135,147,1490,396,0.2658
13264,5,1,원더풀케이,한,수,4세,56,장추열,452,8,1.9,국4등급,1700M,20220508,2010-06-09,1053354753,113350000,2,2,2,13,6,0.4615,342,357,373,3466,1072,0.3093
13265,3,7,원더풀케이,한,수,4세,56,최범현,454,8.2,2.2,혼4등급,1700M,20220409,2001-07-06,1053354753,113350000,2,2,1,12,5,0.4167,858,813,727,6889,2398,0.3481
13266,1,3,원더풀케이,한,수,4세,56,최범현,455,4.7,1.7,국5등급,1700M,20220312,2001-07-06,1053354753,113350000,1,2,1,11,4,0.3636,856,811,726,6873,2393,0.3482
13267,2,6,원더풀케이,한,수,4세,56,최범현,459(8),3.7,1.8,국5등급,1700M,20220212,2001-07-06,1053354753,113350000,1,1,1,10,3,0.3,853,805,721,6830,2379,0.3483
13268,4,5,원더풀케이,한,수,3세,56,다비드,451,12.7,3.1,국5등급,1700M,20211212,2017-12-01,1053354753,113350000,1,1,1,9,3,0.3333,115,136,130,1515,381,0.2515
13269,12,7,원더풀케이,한,수,3세,56,다비드,455(11),3.6,1.7,국5등급,1700M,20211114,2017-12-01,1053354753,113350000,1,1,1,8,3,0.375,109,131,124,1467,364,0.2481
13270,1,9,원더풀케이,한,수,3세,56,다비드,444,1.9,1.3,국6등급,1700M,20211010,2017-12-01,1053354753,113350000,0,1,1,7,2,0.2857,97,129,118,1416,344,0.2429
13271,4,7,원더풀케이,한,수,3세,56,장추열,449(11),6.7,3.7,국6등급,1400M,20210905,2010-06-09,1053354753,113350000,0,1,1,6,2,0.3333,310,320,345,3157,975,0.3088
13272,3,2,원더풀케이,한,수,3세,56,장추열,438,3.4,1.7,국6등급,1200M,20210627,2010-06-09,1053354753,113350000,0,1,0,5,1,0.2,297,315,334,3088,946,0.3063
13273,5,1,원더풀케이,한,수,3세,56,장추열,441(4),4.6,1.5,국6등급,1300M,20210522,2010-06-09,1053354753,113350000,0,1,0,4,1,0.25,292,312,330,3046,934,0.3066
13274,4,2,원더풀케이,한,수,3세,57,장추열,437(2),6.6,1.9,국6등급,1300M,20210417,2010-06-09,1053354753,113350000,0,1,0,3,1,0.3333,289,308,326,3012,923,0.3064
13275,5,11,원더풀케이,한,수,3세,56.5,장추열,444,1.8,1.4,국6등급,1200M,20210115,2010-06-09,1053354753,113350000,0,1,0,2,1,0.5,282,303,319,2948,904,0.3066
13276,2,5,원더풀케이,한,수,2세,55,장추열,453(-18),10.7,1.7,국6등급,1200M,20201128,2010-06-09,1053354753,113350000,0,0,0,1,0,0,274,299,315,2907,888,0.3055
13277,2,1,원더풀키티,한,암,3세,54.5,박태종,452(0),2.2,1.2,국4등급,1400M,20220904,1987-04-01,718159935,14150592,2,3,3,10,8,0.8,2189,2024,1716,15127,5929,0.3919
13278,1,10,원더풀키티,한,암,3세,51,박태종,452(8),8.9,2.1,국4등급,1300M,20220730,1987-04-01,718159935,14150592,1,3,3,9,7,0.7778,2186,2022,1711,15083,5919,0.3924
13279,1,10,원더풀키티,한,암,3세,53.5,박태종,444(1),3.6,1.5,국5등급,1200M,20220703,1987-04-01,718159935,14150592,0,3,3,8,6,0.75,2183,2018,1709,15054,5910,0.3926
13280,3,5,원더풀키티,한,암,3세,51,김태희,443(2),3,1.4,국5등급,1200M,20220605,2021-07-14,718159935,14150592,0,3,2,7,5,0.7143,16,16,17,196,49,0.25
13281,2,9,원더풀키티,한,암,3세,54,박태종,441(-11),6.1,2.3,국5등급,1200M,20220508,1987-04-01,718159935,14150592,0,2,2,6,4,0.6667,2180,2011,1703,15002,5894,0.3929
13282,2,4,원더풀키티,한,암,3세,54,이현종,452(3),2.2,1.1,국6등급,1200M,20220403,2015-06-18,718159935,14150592,0,1,2,5,3,0.6,186,157,185,1582,528,0.3338
13283,3,9,원더풀키티,한,암,3세,54,이현종,449,2.2,1.2,국6등급,1200M,20220212,2015-06-18,718159935,14150592,0,1,1,4,2,0.5,185,155,175,1517,515,0.3395
13284,5,8,원더풀키티,한,암,2세,53,문성혁,450(2),20.1,5.3,국6등급,1200M,20211226,2018-06-15,718159935,14150592,0,1,1,3,2,0.6667,71,61,66,771,198,0.2568
13285,2,1,원더풀키티,한,암,2세,53,이철경,448(-13),15.9,1.7,국6등급,1000M,20211113,2016-06-18,718159935,14150592,0,0,1,2,1,0.5,83,92,85,1056,260,0.2462
13286,8,4,원더풀키티,한,암,2세,53,이철경,461,230,47.1,국6등급,1000M,20211016,2016-06-18,718159935,14150592,0,0,1,1,1,1,81,91,85,1037,257,0.2478
13287,9,8,원더풀타이쿤,한,수,4세,54,임다빈,432(3),9.7,1.9,국4등급,1700M,20220515,2020-07-17,1053354753,32160001,2,0,5,10,7,0.7,50,51,55,671,156,0.2325
13288,3,3,원더풀타이쿤,한,수,4세,54,문성혁,429,13.6,2.8,국4등급,1700M,20220320,2018-06-15,1053354753,32160001,2,0,4,9,6,0.6667,74,68,73,853,215,0.2521
13289,5,3,원더풀타이쿤,한,수,4세,55,송재철,430,5.2,1.6,국4등급,1700M,20220122,2013-06-01,1053354753,32160001,2,0,4,8,6,0.75,237,278,276,3047,791,0.2596
13290,3,4,원더풀타이쿤,한,수,3세,55,이철경,434(11),4.2,1.7,국4등급,1700M,20211120,2016-06-18,1053354753,32160001,2,0,3,7,5,0.7143,84,95,86,1068,265,0.2481
13291,1,3,원더풀타이쿤,한,수,3세,56,이철경,423,5.6,1.4,국5등급,1700M,20211009,2016-06-18,1053354753,32160001,1,0,3,6,4,0.6667,78,91,84,1029,253,0.2459
13292,3,2,원더풀타이쿤,한,수,3세,55,이철경,428,19.2,1.6,국5등급,1700M,20210905,2016-06-18,1053354753,32160001,1,0,2,5,3,0.6,78,89,82,1014,249,0.2456
13293,1,7,원더풀타이쿤,한,수,3세,56,이철경,433(10),1.7,1.2,국6등급,1300M,20210808,2016-06-18,1053354753,32160001,0,0,2,4,2,0.5,73,88,81,985,242,0.2457
13294,3,3,원더풀타이쿤,한,수,3세,56,안토니오,423(3),2,1.1,국6등급,1200M,20210710,2017-05-06,1053354753,32160001,0,0,1,3,1,0.3333,239,213,170,1719,622,0.3618
13295,3,11,원더풀타이쿤,한,수,3세,56,이철경,420,11.2,5.6,국6등급,1300M,20210606,2016-06-18,1053354753,32160001,0,0,0,2,0,0,72,83,79,954,234,0.2453
13296,4,5,원더풀타이쿤,한,수,3세,56,이철경,424,3.3,1.6,국6등급,1200M,20210509,2016-06-18,1053354753,32160001,0,0,0,1,0,0,69,80,78,923,227,0.2459
13297,11,9,원더풀트루스,한,암,6세,*52,유승완,478,37.2,5.1,2등급,1200M,20220917,2007-06-01,4464612000,296100000,4,4,1,29,9,0.3103,432,388,466,4955,1286,0.2595
13298,9,10,원더풀트루스,한,암,6세,54,이혁,482(23),67.2,19.6,혼OPEN,1200M,20220903,2011-08-24,4464612000,296100000,4,4,1,28,9,0.3214,402,367,366,4407,1135,0.2575
13299,10,3,원더풀트루스,한,암,6세,52,다비드,459(7),121.1,8.2,2등급,1200M,20220226,2017-12-01,4464612000,296100000,4,4,1,27,9,0.3333,120,140,132,1553,392,0.2524
13300,11,2,원더풀트루스,한,암,5세,55,이혁,452,168.1,36.2,국OPEN,1400M,20211219,2011-08-24,4464612000,296100000,4,4,1,26,9,0.3462,365,326,335,4095,1026,0.2505
13301,8,8,원더풀트루스,한,암,5세,52.5,먼로,458,28.2,5.2,2등급,1200M,20211016,2019-02-01,4464612000,296100000,4,4,1,25,9,0.36,103,118,102,883,323,0.3658
13302,4,4,원더풀트루스,한,암,5세,52.5,다비드,461(3),9999.9,9999.9,2등급,1400M,20210821,2017-12-01,4464612000,296100000,4,4,1,24,9,0.375,95,124,112,1373,331,0.2411
13303,5,4,원더풀트루스,한,암,5세,53.5,안토니오,458(-12),45,7,2등급,1400M,20210717,2017-05-06,4464612000,296100000,4,4,1,23,9,0.3913,239,214,173,1731,626,0.3616
13304,8,1,원더풀트루스,한,암,5세,53.5,빅투아르,470(6),6.3,2.3,2등급,1200M,20210606,2017-07-05,4464612000,296100000,4,4,1,22,9,0.4091,154,159,164,1458,477,0.3272
13305,4,5,원더풀트루스,한,암,5세,53,빅투아르,464(2),98.4,7.2,2등급,1400M,20210501,2017-07-05,4464612000,296100000,4,4,1,21,9,0.4286,151,157,160,1426,468,0.3282
13306,13,8,원더풀트루스,한,암,5세,53,다비드,462(5),93,15.6,2등급,1400M,20210321,2017-12-01,4464612000,296100000,4,4,1,20,9,0.45,89,110,103,1234,302,0.2447
13307,10,2,원더풀트루스,한,암,5세,53.5,다비드,457,11.9,1,2등급,1200M,20210129,2017-12-01,4464612000,296100000,4,4,1,19,9,0.4737,89,107,101,1193,297,0.249
13308,6,3,원더풀트루스,한,암,4세,55.5,다비드,463(3),90.9,11.9,국OPEN,1400M,20201206,2017-12-01,4464612000,296100000,4,4,1,18,9,0.5,88,106,95,1152,289,0.2509
13309,2,7,원더풀트루스,한,암,4세,54,함완식,460,7.5,4,2등급,1200M,20201016,1998-06-15,4464612000,296100000,4,3,1,17,8,0.4706,729,739,672,5767,2140,0.3711
13310,10,6,원더풀티지,한,수,2세,55,김태훈,487,378,60.5,국6등급,1000M,20220917,2013-06-01,1581338594,983048,0,0,0,2,0,0,64,79,87,1131,230,0.2034
13311,11,5,원더풀티지,한,수,2세,55,박태종,491,54.8,16.8,국6등급,1000M,20220821,1987-04-01,1581338594,983048,0,0,0,1,0,0,2188,2022,1713,15106,5923,0.3921
13312,11,3,원더풀파워,한,수,4세,56,김귀배,489(1),54.8,7.8,국6등급,1400M,20211211,1979-04-11,296277765,814359,0,0,1,9,1,0.1111,322,324,382,4493,1028,0.2288
13313,11,2,원더풀파워,한,수,4세,56,박병윤,488,23.6,3.1,국6등급,1300M,20211113,2008-06-18,296277765,814359,0,0,1,8,1,0.125,157,186,198,2538,541,0.2132
13314,7,8,원더풀파워,한,수,4세,56,빅투아르,493,7.8,3.3,국6등급,1400M,20210718,2017-07-05,296277765,814359,0,0,1,7,1,0.1429,158,160,168,1491,486,0.326
13315,8,9,원더풀파워,한,수,4세,56,우에다,496(2),53.2,9.9,국6등급,1200M,20210619,2020-04-01,296277765,814359,0,0,1,6,1,0.1667,10,9,14,222,33,0.1486
13316,7,4,원더풀파워,한,수,4세,57,이혁,494(4),10.5,2.9,국6등급,1400M,20210328,2011-08-24,296277765,814359,0,0,1,5,1,0.2,336,304,312,3879,952,0.2454
13317,6,7,원더풀파워,한,수,4세,57,이혁,490,11.8,9999.9,국6등급,1700M,20210205,2011-08-24,296277765,814359,0,0,1,4,1,0.25,331,300,306,3832,937,0.2445
13318,9,2,원더풀파워,한,수,3세,56,함완식,492,9999.9,9999.9,국6등급,1200M,20201212,1998-06-15,296277765,814359,0,0,1,3,1,0.3333,733,746,675,5825,2154,0.3698
13319,7,12,원더풀파워,한,수,3세,56,함완식,493(4),17.3,1.5,국6등급,1200M,20201101,1998-06-15,296277765,814359,0,0,1,2,1,0.5,731,742,672,5784,2145,0.3709
13320,12,3,원더풀퍼지,한,수,3세,56,이동하,513(11),14.3,2.8,국6등급,1400M,20220827,2016-06-18,1053354753,84688000,0,0,0,1,0,0,123,147,158,1588,428,0.2695
13321,5,1,원더풀퍼지,한,수,3세,56,이동하,502(6),20.3,4.5,국6등급,1200M,20220626,2016-06-18,1053354753,84688000,0,0,0,0,0,0,116,138,153,1521,407,0.2676
